"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",183978,1000,100,100,2,3,1,-3,0,0,0.077,0.0552833880152543,0.0987166119847457,0.23,0.203916530905572,0.256083469094428,0.345,0.320271595292559,0.369728404707441
"Bayes_TTest_VarUnequal","ghEqual",282874,1000,100,100,2.5,3,1,1,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",109077,1000,100,100,2.5,3,3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",235598365,1000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",8500203,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",27293,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",8540455,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",2353896,1000,100,100,2.5,3,1,-3,0,0,0.018,0.00716976562691277,0.0288302343730872,0.056,0.0417493037924458,0.0702506962075542,0.094,0.0788192255434711,0.109180774456529
"Bayes_TTest_VarUnequal","ghEqual",24839,1000,10,100,0,1,1,1,0,1,0.029,0.0153304419828584,0.0426695580171416,0.077,0.0604764908811718,0.0935235091188282,0.132,0.114391890493298,0.149608109506702
"Bayes_TTest_VarUnequal","ghEqual",92850825,1000,10,100,0,1,3,3,0,1,0.062,0.0423554030569217,0.0816445969430783,0.098,0.079572247190718,0.116427752809282,0.148,0.129527887819743,0.166472112180257
"Bayes_TTest_VarUnequal","ghEqual",1213113,1000,10,100,0,1,1,3,0,1,0.096,0.0720025171239982,0.119997482876002,0.184,0.159983480885024,0.208016519114976,0.236,0.213911380043108,0.258088619956892
"Bayes_TTest_VarUnequal","ghEqual",37111,1000,10,100,0,1,-1,1,0,1,0.073,0.0518092096019049,0.0941907903980951,0.312,0.283283759131808,0.340716240868192,0.499,0.472990318264635,0.525009681735365
"Bayes_TTest_VarUnequal","ghEqual",2324622,1000,10,100,0,1,-3,3,0,1,0.419,0.378807877965153,0.459192122034847,0.871,0.850224092453036,0.891775907546964,0.97,0.961126143594806,0.978873856405194
"Bayes_TTest_VarUnequal","ghEqual",21851,1000,10,100,0,1,-1,3,0,1,0.214,0.180590958315091,0.247409041684909,0.643,0.613304156492869,0.672695843507131,0.814,0.79375887826478,0.83424112173522
"Bayes_TTest_VarUnequal","ghEqual",614587,1000,10,100,0,1,1,-3,0,1,0.224,0.190037415772294,0.257962584227706,0.615,0.584840509951261,0.645159490048739,0.821,0.801058216529733,0.840941783470267
"Bayes_TTest_VarUnequal","ghEqual",44988,1000,10,100,0.5,3,1,1,0,0,0.058,0.0389591949346673,0.0770408050653327,0.123,0.102643250907868,0.143356749092132,0.186,0.16575887826478,0.20624112173522
"Bayes_TTest_VarUnequal","ghEqual",50017,1000,10,100,0.5,3,3,3,0,0,0.092,0.0684558673139994,0.115544132686001,0.157,0.134451394686145,0.179548605313855,0.21,0.188812042394322,0.231187957605678
