"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","ghEqual",78596694,1000,10,100,1,3,1,3,0,0,0.254,0.218540538927051,0.289459461072949,0.416,0.38545014451098,0.44654985548902,0.501,0.474990318264635,0.527009681735365
"TTest_VarUnequal","ghEqual",524471,1000,10,100,1,3,-1,1,0,0,0.391,0.351249473646957,0.430750526353043,0.848,0.825747654649453,0.870252345350547,0.96,0.949806307832782,0.970193692167218
"TTest_VarUnequal","ghEqual",18172,1000,10,100,1,3,-3,3,0,0,0.899,0.87445368001056,0.92354631998944,0.996,0.992087847855719,0.999912152144281,1,1,1
"TTest_VarUnequal","ghEqual",103824,1000,10,100,1,3,-1,3,0,0,0.722,0.685504706938894,0.758495293061106,0.972,0.961774884567889,0.982225115432111,0.998,0.995675946235562,1.00032405376444
"TTest_VarUnequal","ghEqual",1349461,1000,10,100,1,3,1,-3,0,0,0.039,0.0232297035949225,0.0547702964050775,0.179,0.15523957714181,0.20276042285819,0.361,0.336015542011582,0.385984457988418
"TTest_VarUnequal","ghEqual",45212735,1000,10,100,1.5,3,1,1,0,0,0.197,0.164600616653769,0.229399383346231,0.321,0.292063668262891,0.349936331737109,0.421,0.3953169715965,0.4466830284035
"TTest_VarUnequal","ghEqual",10489714,1000,10,100,1.5,3,3,3,0,0,0.199,0.166477145595382,0.231522854404618,0.316,0.287184400224878,0.344815599775122,0.391,0.365615832356073,0.416384167643927
"TTest_VarUnequal","ghEqual",46962767,1000,10,100,1.5,3,1,3,0,0,0.333,0.294608870254498,0.371391129745502,0.503,0.47201023676115,0.53398976323885,0.614,0.588675333188766,0.639324666811234
"TTest_VarUnequal","ghEqual",1540013,1000,10,100,1.5,3,-1,1,0,0,0.663,0.624494960492736,0.701505039507265,0.96,0.947854324226293,0.972145675773706,0.99,0.98482412833428,0.99517587166572
"TTest_VarUnequal","ghEqual",9877435,1000,10,100,1.5,3,-3,3,0,0,0.962,0.946425102650226,0.977574897349774,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",34565,1000,10,100,1.5,3,-1,3,0,0,0.889,0.863410710445501,0.914589289554499,0.997,0.993610276471451,1.00038972352855,1,1,1
"TTest_VarUnequal","ghEqual",171882,1000,10,100,1.5,3,1,-3,0,0,0.016,0.00577876439250127,0.0262212356074987,0.093,0.0749988111059297,0.11100118889407,0.205,0.183999656565308,0.226000343434692
"TTest_VarUnequal","ghEqual",24306,1000,10,100,2,3,1,1,0,0,0.275,0.238626825269163,0.311373174730837,0.468,0.437073212232759,0.498926787767242,0.565,0.539210985005724,0.590789014994276
"TTest_VarUnequal","ghEqual",9362852,1000,10,100,2,3,3,3,0,0,0.28,0.243424428348965,0.316575571651035,0.444,0.413204663625802,0.474795336374198,0.521,0.495013216956018,0.546986783043982
"TTest_VarUnequal","ghEqual",2127096,1000,10,100,2,3,1,3,0,0,0.442,0.401544824193485,0.482455175806515,0.621,0.590930827507229,0.651069172492771,0.705,0.681276898403139,0.728723101596861
"TTest_VarUnequal","ghEqual",1914750,1000,10,100,2,3,-1,1,0,0,0.861,0.832819101577416,0.889180898422584,0.996,0.992087847855719,0.999912152144281,0.999,0.997355822705728,1.00064417729427
"TTest_VarUnequal","ghEqual",427886,1000,10,100,2,3,-3,3,0,0,0.991,0.9833068546001,0.9986931453999,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",194117,1000,10,100,2,3,-1,3,0,0,0.957,0.940475205956624,0.973524794043376,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1388748,1000,10,100,2,3,1,-3,0,0,0.009,0.00130685460010016,0.0166931453998998,0.047,0.0338824885896753,0.0601175114103247,0.108,0.0918541762551426,0.124145823744857
"TTest_VarUnequal","ghEqual",2923053,1000,10,100,2.5,3,1,1,0,0,0.367,0.327737247188512,0.406262752811488,0.556,0.525204663625802,0.586795336374198,0.668,0.64350242051957,0.69249757948043
"TTest_VarUnequal","ghEqual",63488763,1000,10,100,2.5,3,3,3,0,0,0.37,0.330670629478722,0.409329370521278,0.543,0.512124493824392,0.573875506175608,0.64,0.61503065559531,0.66496934440469
"TTest_VarUnequal","ghEqual",28729,1000,10,100,2.5,3,1,3,0,0,0.525,0.484320808267617,0.565679191732383,0.733,0.705580237462735,0.760419762537265,0.821,0.801058216529733,0.840941783470267
"TTest_VarUnequal","ghEqual",75036,1000,10,100,2.5,3,-1,1,0,0,0.943,0.924114037070459,0.961885962929541,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",1788823,1000,10,100,2.5,3,-3,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",8785417,1000,10,100,2.5,3,-1,3,0,0,0.991,0.9833068546001,0.9986931453999,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",26500987,1000,10,100,2.5,3,1,-3,0,0,0.043,0.0264752059566238,0.0595247940433761,0.079,0.062281418289819,0.095718581710181,0.13,0.112505674419973,0.147494325580027
