"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","GLDLS",39262,10000,10,100,0.5,2,-0.002,-0.05,0,0.177,0.167168214171901,0.186831785828099,0.3807,0.371183044255562,0.390216955744438,0.5005,0.492275004112501,0.508724995887499,5005,3807,1770
"AD","GLDLS",3597609,10000,10,100,0.5,2,-0.002,-0.1,0,0.1674,0.157782951886685,0.177017048113315,0.3656,0.356160679069848,0.375039320930152,0.4845,0.476278953062451,0.492721046937548,4845,3656,1674
"AD","GLDLS",656302,10000,10,100,0.5,2,-0.002,-0.2,0,0.1628,0.153289843390248,0.172310156609752,0.3572,0.347808180647734,0.366591819352266,0.4735,0.465286560136315,0.481713439863685,4735,3572,1628
"AD","GLDLS",158377140,10000,10,100,1,2,-0.002,-0.002,0,0.7742,0.763429536061323,0.784970463938677,0.9183,0.912931420461835,0.923668579538165,0.9532,0.949725591765437,0.956674408234563,9532,9183,7742
"AD","GLDLS",274199064,10000,10,100,1,2,-0.002,-0.02,0,0.7709,0.76007426414748,0.78172573585252,0.9135,0.907990421173992,0.919009578826008,0.9501,0.946518204107019,0.953681795892981,9501,9135,7709
"AD","GLDLS",1360297,10000,10,100,1,2,-0.002,-0.05,0,0.7438,0.732554895170028,0.755045104829972,0.9013,0.895454127578402,0.907145872421598,0.948,0.944347655432465,0.951652344567535,9480,9013,7438
"AD","GLDLS",562286,10000,10,100,1,2,-0.002,-0.1,0,0.7344,0.723023040079386,0.745776959920614,0.8926,0.886531425983116,0.898668574016884,0.9373,0.933312148467185,0.941287851532815,9373,8926,7344
"AD","GLDLS",8090623,10000,10,100,1,2,-0.002,-0.2,0,0.6809,0.668892546101702,0.692907453898298,0.8568,0.849934576863616,0.863665423136384,0.9127,0.908056589817518,0.917343410182482,9127,8568,6809
"AD","GLDLS",65408,10000,10,100,1.5,2,-0.002,-0.002,0,0.9919,0.989591008611176,0.994208991388824,0.9986,0.997867148687386,0.999332851312614,0.9996,0.999271065806581,0.999928934193419,9996,9986,9919
"AD","GLDLS",88158216,10000,10,100,1.5,2,-0.002,-0.02,0,0.9873,0.984415488414151,0.990184511585849,0.9978,0.996881690321515,0.998718309678485,0.9996,0.999271065806581,0.999928934193419,9996,9978,9873
"AD","GLDLS",547533,10000,10,100,1.5,2,-0.002,-0.05,0,0.9852,0.982089437600289,0.988310562399711,0.9972,0.996164318492199,0.998235681507801,0.999,0.998480065487297,0.999519934512703,9990,9972,9852
"AD","GLDLS",255539140,10000,10,100,1.5,2,-0.002,-0.1,0,0.9796,0.975958457938457,0.983241542061543,0.9956,0.994302746492624,0.996897253507376,0.9984,0.997742526610729,0.999057473389271,9984,9956,9796
"AD","GLDLS",7260548,10000,10,100,1.5,2,-0.002,-0.2,0,0.9639,0.959094755948351,0.968705244051649,0.9923,0.990586741364067,0.994013258635933,0.9969,0.995985523504963,0.997814476495037,9969,9923,9639
"AD","GLDLS",41750,10000,10,100,2,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",54428,10000,10,100,2,2,-0.002,-0.02,0,0.9999,0.999642412880322,1.00015758711968,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9999
"AD","GLDLS",33737,10000,10,100,2,2,-0.002,-0.05,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"AD","GLDLS",1725376,10000,10,100,2,2,-0.002,-0.1,0,0.9992,0.998471688672108,0.999928311327892,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9992
"AD","GLDLS",6192189,10000,10,100,2,2,-0.002,-0.2,0,0.9983,0.997238791170063,0.999361208829937,0.9997,0.99936056896783,1.00003943103217,1,1,1,10000,9997,9983
"AD","GLDLS",117168275,10000,10,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",1894429,10000,10,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",23072514,10000,10,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",25089,10000,10,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",4729951,10000,10,100,2.5,2,-0.002,-0.2,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
