"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","GLDLS",26756,10000,10,100,1.5,2,-0.002,-0.02,0,0.9196,0.912595560888894,0.926604439111105,0.9833,0.980788360372665,0.985811639627335,0.9926,0.991190163021091,0.994009836978909,9926,9833,9196
"TTest_VarUnequal","GLDLS",720690,10000,10,100,1.5,2,-0.002,-0.05,0,0.8986,0.890824146972846,0.906375853027154,0.9747,0.97162211906897,0.97777788093103,0.9896,0.987931168782171,0.991268831217829,9896,9747,8986
"TTest_VarUnequal","GLDLS",36714,10000,10,100,1.5,2,-0.002,-0.1,0,0.8637,0.854861567563405,0.872538432436595,0.9584,0.954486402668848,0.962313597331152,0.977,0.974534090679384,0.979465909320616,9770,9584,8637
"TTest_VarUnequal","GLDLS",109747,10000,10,100,1.5,2,-0.002,-0.2,0,0.7861,0.775536930211539,0.796663069788461,0.9056,0.899869265671626,0.911330734328374,0.9408,0.936917822305149,0.944682177694851,9408,9056,7861
"TTest_VarUnequal","GLDLS",307190,10000,10,100,2,2,-0.002,-0.002,0,0.9939,0.991894225427047,0.995905774572953,0.9995,0.99906184025744,0.99993815974256,0.9999,0.999735508225206,1.00006449177479,9999,9995,9939
"TTest_VarUnequal","GLDLS",143838,10000,10,100,2,2,-0.002,-0.02,0,0.9884,0.985641701764104,0.991158298235895,0.9985,0.997741464806354,0.999258535193646,0.9998,0.999567385133966,1.00003261486603,9998,9985,9884
"TTest_VarUnequal","GLDLS",7130250,10000,10,100,2,2,-0.002,-0.05,0,0.9813,0.977810464978101,0.984789535021898,0.9973,0.996282929956394,0.998317070043606,0.999,0.998480065487297,0.999519934512703,9990,9973,9813
"TTest_VarUnequal","GLDLS",970317,10000,10,100,2,2,-0.002,-0.1,0,0.9661,0.961438166602472,0.970761833397528,0.9935,0.991924941512197,0.995075058487803,0.9973,0.996446387641974,0.998153612358026,9973,9935,9661
"TTest_VarUnequal","GLDLS",41146908,10000,10,100,2,2,-0.002,-0.2,0,0.9135,0.906258839257246,0.920741160742754,0.9681,0.964655616318933,0.971544383681067,0.9812,0.978965792030182,0.983434207969818,9812,9681,9135
"TTest_VarUnequal","GLDLS",34707,10000,10,100,2.5,2,-0.002,-0.002,0,0.9991,0.998327547838281,0.999872452161719,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9991
"TTest_VarUnequal","GLDLS",198782,10000,10,100,2.5,2,-0.002,-0.02,0,0.9989,0.998046107482698,0.999753892517302,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9989
"TTest_VarUnequal","GLDLS",13363680,10000,10,100,2.5,2,-0.002,-0.05,0,0.9964,0.994857184588389,0.997942815411611,0.9998,0.999522841861747,1.00007715813825,1,1,1,10000,9998,9964
"TTest_VarUnequal","GLDLS",1245878,10000,10,100,2.5,2,-0.002,-0.1,0,0.9905,0.988001180414356,0.992998819585644,0.9979,0.997002758753512,0.998797241246488,0.999,0.998480065487297,0.999519934512703,9990,9979,9905
"TTest_VarUnequal","GLDLS",2428667,10000,10,100,2.5,2,-0.002,-0.2,0,0.9602,0.955164202643226,0.965235797356774,0.9856,0.98326499580677,0.98793500419323,0.9908,0.989229446210918,0.992370553789082,9908,9856,9602
